timestamps,TP9,AF7,AF8,TP10,Right AUX
1533045067.911,17.090,21.484,21.484,14.160,19.043
1533045067.915,32.227,-12.695,16.602,17.090,-38.574
1533045067.919,36.621,23.438,16.113,21.973,14.160
1533045067.923,30.762,72.266,19.531,26.367,2.441
1533045067.927,24.414,38.574,21.973,27.832,-34.180
1533045067.931,21.484,-14.160,22.949,25.391,2.930
1533045067.934,31.250,-14.160,19.531,27.344,31.738
1533045067.938,38.086,35.645,27.344,35.645,16.602
1533045067.942,35.156,88.379,31.738,33.203,7.324
1533045067.946,26.855,83.008,20.996,27.344,83.984
1533045067.950,25.391,29.297,14.648,25.879,66.406
1533045067.954,37.109,26.367,20.020,23.926,30.762
1533045067.958,38.574,-23.438,11.230,27.832,23.438
1533045067.962,25.391,-11.719,13.184,23.926,14.160
1533045067.966,19.043,84.473,32.227,25.879,38.574
1533045067.970,20.020,52.246,24.902,22.949,14.160
1533045067.973,30.273,34.180,17.578,22.949,29.297
1533045067.977,44.434,37.598,20.996,35.645,24.902
1533045067.981,44.434,77.637,30.762,34.668,44.922
1533045067.985,48.828,51.270,30.273,36.621,39.062
1533045067.989,48.828,-2.441,33.203,38.574,0.000
1533045067.993,45.898,47.852,25.391,32.715,26.367
1533045067.997,48.828,0.488,7.812,27.832,-3.418
1533045068.001,50.293,16.602,25.879,42.969,44.434
1533045068.005,58.105,91.797,34.668,56.152,83.984
1533045068.009,29.297,40.039,15.137,23.438,22.461
1533045068.013,8.301,23.438,9.766,0.000,8.301
1533045068.016,29.785,44.922,17.578,10.254,4.883
1533045068.020,20.508,63.477,25.879,5.859,-39.062
1533045068.024,18.066,28.320,14.160,3.418,-40.527
1533045068.028,27.344,2.930,7.812,4.883,-37.598
1533045068.032,24.414,47.852,12.207,6.348,-22.949
1533045068.036,32.715,10.742,9.277,15.137,-6.348
1533045068.040,24.902,31.250,14.648,6.348,28.320
1533045068.044,22.949,111.328,23.438,8.789,44.434
1533045068.048,22.461,71.289,21.973,13.184,0.000
1533045068.052,13.184,63.477,7.324,-0.977,-4.883
1533045068.056,30.273,54.688,5.371,10.742,28.320
1533045068.059,33.203,71.289,20.508,22.461,66.895
1533045068.063,28.320,97.168,24.414,21.484,78.613
1533045068.067,32.715,37.598,13.184,23.438,44.434
1533045068.071,26.855,-18.555,7.812,23.438,-28.320
1533045068.075,27.832,-5.859,14.160,18.066,-45.898
1533045068.079,38.574,52.734,23.926,18.555,-26.855
1533045068.083,35.156,138.672,35.156,25.391,35.156
1533045068.087,35.156,114.746,27.832,24.414,42.480
1533045068.091,30.762,64.941,21.484,20.996,-17.090
1533045068.095,32.715,61.523,17.578,18.066,-0.488
1533045068.098,40.527,46.875,19.043,20.508,30.762
1533045068.102,38.086,100.586,30.762,23.438,7.812
1533045068.106,40.527,129.883,28.809,26.855,-2.930
1533045068.110,33.203,86.914,17.578,29.297,3.906
1533045068.114,36.133,87.402,21.973,30.273,30.762
1533045068.118,53.223,115.234,32.715,40.527,78.613
1533045068.122,52.246,137.207,27.344,43.457,62.012
1533045068.126,41.016,132.812,21.484,43.945,-21.484
1533045068.130,30.762,141.113,22.949,36.133,-42.969
1533045068.134,42.480,133.789,12.695,27.344,-12.207
1533045068.138,53.223,139.160,19.043,36.133,19.043
1533045068.141,40.527,179.688,27.832,41.504,76.172
1533045068.145,38.086,135.254,15.137,41.016,50.293
1533045068.149,33.691,77.148,4.883,28.809,-12.695
1533045068.153,30.273,82.520,16.113,25.879,1.465
1533045068.157,42.480,50.781,17.090,26.855,27.832
1533045068.161,40.527,103.027,19.531,22.949,43.945
1533045068.165,28.320,138.184,20.508,25.879,44.922
1533045068.169,31.738,86.914,12.695,26.855,23.926
1533045068.173,29.785,128.906,20.508,22.949,42.480
1533045068.177,41.016,93.750,24.902,23.438,75.195
1533045068.181,45.410,90.332,21.484,30.762,32.715
1533045068.184,31.738,186.035,19.043,24.414,47.363
1533045068.188,23.926,161.621,15.137,20.996,43.457
1533045068.192,17.090,139.648,11.719,21.973,49.316
1533045068.196,28.320,125.488,13.184,25.391,23.926
1533045068.200,35.156,152.344,20.020,31.250,10.742
1533045068.204,34.668,156.738,17.090,27.832,17.578
1533045068.208,24.414,73.730,7.324,25.879,-48.828
1533045068.212,20.996,10.742,11.230,25.879,-19.531
1533045068.216,31.738,0.977,23.926,25.391,44.434
1533045068.220,38.086,48.340,27.832,24.902,61.523
1533045068.223,31.738,131.836,28.320,21.484,53.223
1533045068.227,29.297,99.609,20.508,23.438,12.207
1533045068.231,22.461,51.270,15.625,16.113,-23.438
1533045068.235,33.203,43.945,14.160,18.066,-2.930
1533045068.239,62.988,79.102,17.090,39.551,23.926
1533045068.243,63.965,119.141,24.414,50.781,69.824
1533045068.247,33.691,71.289,25.879,37.598,61.523
1533045068.251,5.859,26.367,26.367,9.277,-12.207
1533045068.255,0.000,1.465,25.879,0.488,-11.230
1533045068.259,14.648,-5.371,25.391,27.832,7.324
1533045068.263,9.766,24.902,27.344,30.762,-24.902
1533045068.266,6.836,32.227,30.273,24.902,-47.852
1533045068.270,5.859,7.812,26.855,30.762,-14.160
1533045068.274,7.812,15.625,25.391,25.879,37.109
1533045068.278,24.902,-20.508,27.832,26.367,44.922
1533045068.282,20.020,28.809,25.391,30.762,2.930
1533045068.286,14.160,89.844,23.438,24.902,30.273
1533045068.290,16.113,39.062,31.250,28.320,67.383
1533045068.294,17.578,9.766,34.668,33.691,29.785
1533045068.298,20.020,38.574,26.855,32.227,48.828
1533045068.302,16.602,67.383,20.996,31.250,40.039
1533045068.306,19.531,27.344,17.090,34.668,46.875
1533045068.309,16.602,14.648,18.066,28.809,59.570
1533045068.313,12.207,40.527,21.973,20.996,-12.695
1533045068.317,23.926,-7.812,21.973,28.809,-22.949
1533045068.321,28.809,22.461,29.297,32.227,-5.859
1533045068.325,22.461,104.492,28.809,27.832,56.152
1533045068.329,22.461,57.617,22.949,25.391,46.875
1533045068.333,19.043,35.156,20.508,20.508,0.488
1533045068.337,14.160,48.828,19.043,11.230,56.641
1533045068.341,21.484,65.918,22.949,21.484,33.691
1533045068.345,27.832,62.012,25.391,27.344,-51.270
1533045068.348,22.461,39.062,28.320,25.391,4.395
1533045068.352,19.043,-7.324,16.113,21.484,34.668
1533045068.356,35.645,-38.086,21.973,28.809,6.836
1533045068.360,36.133,23.438,28.809,33.691,36.621
1533045068.364,18.066,105.469,18.555,20.996,39.551
1533045068.368,5.371,68.359,16.113,13.672,25.879
1533045068.372,7.324,36.133,14.648,12.207,55.664
1533045068.376,15.137,9.277,5.371,20.996,31.250
1533045068.380,20.508,41.504,8.789,18.066,27.344
1533045068.384,25.879,61.035,18.555,19.531,48.828
1533045068.388,22.949,23.926,18.066,23.926,-13.672
1533045068.391,18.066,16.113,12.207,14.648,-2.441
1533045068.395,20.020,-2.441,10.254,17.578,36.133
1533045068.399,22.461,-1.465,14.648,18.555,21.973
1533045068.403,12.695,56.641,12.207,13.184,58.105
1533045068.407,9.766,57.129,10.742,14.160,56.152
1533045068.411,13.184,17.578,15.137,10.254,-5.859
1533045068.415,19.531,-11.230,16.602,10.742,15.625
1533045068.419,20.508,-33.203,10.742,11.230,52.246
1533045068.423,13.672,46.875,16.113,12.207,7.812
1533045068.427,10.742,66.406,15.625,19.043,-24.414
1533045068.430,1.953,20.020,8.789,8.301,1.953
1533045068.434,6.836,9.277,12.207,2.930,56.641
1533045068.438,20.020,12.207,11.230,17.578,79.590
1533045068.442,11.230,33.203,22.949,21.973,8.301
1533045068.446,8.301,23.438,20.508,19.531,4.883
1533045068.450,7.324,-4.395,6.836,12.695,-8.301
1533045068.454,12.207,15.625,10.742,6.836,-61.523
1533045068.458,25.879,-7.324,11.230,6.348,2.930
1533045068.462,22.949,35.645,16.113,7.812,15.625
1533045068.466,17.090,106.934,31.250,16.113,33.203
1533045068.470,13.672,54.688,29.297,14.648,75.684
1533045068.473,13.184,15.625,14.648,7.812,72.754
1533045068.477,20.996,22.461,14.648,12.207,33.691
1533045068.481,24.414,49.805,23.926,20.020,-10.742
1533045068.485,19.531,64.941,21.973,19.043,12.207
1533045068.489,11.719,32.227,18.555,18.066,30.273
1533045068.493,16.602,-44.922,13.672,19.043,-16.113
1533045068.497,25.879,-12.207,18.066,20.020,-12.207
1533045068.501,21.484,79.590,29.297,22.461,0.977
1533045068.505,24.414,84.961,26.855,22.949,1.953
1533045068.509,24.414,51.758,25.879,18.555,32.715
1533045068.513,15.137,32.715,20.508,12.207,26.855
1533045068.516,25.391,-13.184,8.301,12.207,55.176
1533045068.520,30.762,10.254,8.301,10.254,87.891
1533045068.524,27.344,76.172,17.090,16.602,0.977
1533045068.528,30.273,43.457,15.137,20.020,-32.715
1533045068.532,26.855,23.438,13.672,13.184,-0.977
1533045068.536,32.715,6.348,17.578,20.508,16.113
1533045068.540,41.504,16.602,19.043,28.320,24.902
1533045068.544,32.715,51.758,14.648,22.461,42.969
1533045068.548,24.414,50.293,20.996,24.414,71.289
1533045068.552,20.996,-6.348,15.625,23.438,26.367
1533045068.555,30.273,-52.246,8.301,19.043,-22.949
1533045068.559,34.180,24.414,17.578,14.648,-5.371
1533045068.563,20.508,84.961,22.949,14.648,19.043
1533045068.567,20.508,40.527,19.043,12.695,54.199
1533045068.571,18.066,1.953,15.137,8.789,13.672
1533045068.575,23.926,-35.645,16.113,11.230,-37.109
1533045068.579,30.762,-11.719,26.367,16.602,38.086
1533045068.583,29.785,62.012,28.809,24.902,39.551
1533045068.587,31.250,22.461,25.879,26.855,11.230
1533045068.591,19.531,1.465,29.297,20.020,36.133
1533045068.595,13.672,12.695,23.926,13.184,53.711
1533045068.598,23.926,-30.762,20.996,12.207,44.922
1533045068.602,22.949,42.480,22.949,13.184,18.555
1533045068.606,17.090,69.824,22.949,10.742,46.387
1533045068.610,13.184,4.395,17.090,8.789,41.992
1533045068.614,10.742,-0.488,16.113,15.137,17.578
1533045068.618,17.578,18.555,21.973,12.207,-1.953
1533045068.622,21.973,59.570,28.809,13.672,-19.043
1533045068.626,19.043,55.664,26.367,15.137,13.184
1533045068.630,7.324,27.832,15.137,3.906,48.828
1533045068.634,6.836,-18.555,4.395,15.625,52.246
1533045068.638,20.020,-57.129,8.301,18.555,20.996
1533045068.641,13.672,27.832,27.344,5.371,24.902
1533045068.645,15.625,97.656,28.320,13.184,27.832
1533045068.649,13.672,52.246,19.531,10.254,34.668
1533045068.653,4.883,18.555,20.020,5.371,30.762
1533045068.657,18.555,24.902,21.973,9.766,23.438
1533045068.661,24.414,71.289,37.109,15.137,64.941
1533045068.665,15.137,46.387,37.598,13.184,50.781
1533045068.669,3.418,7.324,22.949,4.883,3.906
1533045068.673,5.371,7.324,24.902,-4.883,0.977
1533045068.677,15.625,18.555,33.203,4.395,83.984
1533045068.680,19.531,28.320,32.227,17.578,86.426
1533045068.684,21.484,37.109,30.762,13.184,31.250
1533045068.688,16.602,43.945,33.203,8.301,24.414
1533045068.692,12.207,38.574,33.691,10.742,28.809
1533045068.696,29.785,-15.137,29.297,16.602,40.039
1533045068.700,37.109,-2.441,37.598,16.602,29.785
1533045068.704,22.461,104.980,46.387,16.113,50.293
1533045068.708,17.090,85.938,42.480,22.949,45.410
1533045068.712,15.137,39.551,38.086,20.996,2.441
1533045068.716,12.207,24.902,28.809,13.672,41.992
1533045068.720,17.578,36.133,32.227,12.207,48.828
1533045068.723,11.719,62.500,35.156,8.789,34.668
1533045068.727,2.441,39.551,28.320,13.184,64.941
1533045068.731,4.883,22.461,22.461,18.555,68.848
1533045068.735,7.812,9.766,22.461,8.789,44.922
1533045068.739,15.625,37.598,36.621,12.207,65.430
1533045068.743,22.461,95.703,39.551,26.855,49.805
1533045068.747,16.602,60.547,26.855,24.414,9.277
1533045068.751,10.254,20.508,20.508,16.113,-28.320
1533045068.755,13.184,-11.719,26.367,18.555,10.742
1533045068.759,19.043,-10.254,29.297,17.578,50.781
1533045068.762,23.438,76.660,35.645,19.043,51.758
1533045068.766,19.531,76.172,37.598,20.508,-3.906
1533045068.770,19.531,31.250,38.574,16.602,-28.320
1533045068.774,17.578,0.977,31.738,16.602,49.316
1533045068.778,20.996,-39.062,14.160,12.695,49.805
1533045068.782,21.973,37.598,26.855,12.695,-4.883
1533045068.786,15.137,103.516,38.086,12.695,43.457
1533045068.790,11.230,50.781,24.414,13.672,52.246
1533045068.794,9.766,14.648,22.949,9.766,34.668
1533045068.798,22.461,32.227,26.367,6.348,55.176
1533045068.802,27.344,83.008,33.203,18.066,34.180
1533045068.805,16.113,78.613,39.062,22.461,11.230
1533045068.809,11.719,43.945,21.973,13.184,34.668
1533045068.813,15.137,3.418,15.137,16.113,33.203
1533045068.817,24.414,19.531,22.949,21.973,26.367
1533045068.821,27.344,61.035,20.508,21.973,64.941
1533045068.825,20.508,55.176,24.902,24.414,38.086
1533045068.829,20.020,69.336,26.367,21.973,47.852
1533045068.833,18.066,16.602,18.555,19.531,32.715
1533045068.837,27.344,-10.742,18.066,16.113,17.578
1533045068.841,35.156,71.777,34.668,18.066,20.020
1533045068.845,25.879,98.633,37.109,23.926,59.570
1533045068.848,23.438,52.734,20.508,20.996,70.312
1533045068.852,24.414,16.113,16.602,21.484,56.641
1533045068.856,30.762,-18.555,14.648,24.902,19.043
1533045068.860,32.715,39.551,27.832,22.949,17.578
1533045068.864,30.762,61.523,28.320,23.438,-9.766
1533045068.868,31.738,-5.371,20.508,24.902,-43.457
1533045068.872,19.043,-11.719,23.926,17.578,5.859
1533045068.876,19.531,-24.902,24.902,13.184,-8.789
1533045068.880,31.738,-30.762,25.879,7.812,32.227
1533045068.884,20.996,75.684,33.691,7.812,129.395
1533045068.887,21.973,105.469,31.738,20.508,69.824
1533045068.891,18.066,27.832,20.508,17.578,6.836
1533045068.895,17.090,2.930,20.020,15.137,48.340
1533045068.899,28.320,43.457,30.273,22.949,58.105
1533045068.903,23.926,78.125,31.250,24.414,15.137
1533045068.907,24.902,52.734,23.926,22.949,10.254
1533045068.911,21.484,28.809,21.484,20.020,16.602
1533045068.915,26.367,-32.715,12.207,20.996,-5.371
1533045068.919,37.109,-44.922,7.812,14.160,-33.691
1533045068.923,26.855,85.449,21.484,5.859,55.176
1533045068.927,29.297,112.305,25.391,10.254,120.605
1533045068.930,31.738,47.852,18.555,12.695,71.289
1533045068.934,14.160,0.977,12.695,12.207,20.020
1533045068.938,20.020,19.043,17.090,8.789,32.227
1533045068.942,34.668,74.707,21.973,15.625,36.133
1533045068.946,31.250,44.922,16.602,26.367,-2.441
1533045068.950,27.344,13.184,21.484,18.066,0.977
1533045068.954,26.367,10.742,20.020,12.695,53.711
1533045068.958,38.086,17.090,22.461,19.531,84.473
1533045068.962,36.621,29.297,28.320,31.738,76.660
1533045068.966,30.273,32.227,23.438,34.668,41.016
1533045068.970,31.738,24.414,28.320,30.273,1.465
1533045068.973,26.367,-4.395,31.250,25.391,-4.883
1533045068.977,35.645,16.602,33.691,27.832,20.508
1533045068.981,39.551,79.102,35.156,27.344,75.684
1533045068.985,28.320,67.383,23.438,20.508,41.992
1533045068.989,20.020,32.227,21.973,22.461,22.949
1533045068.993,14.160,14.160,18.066,25.879,25.391
1533045068.997,24.902,-49.805,7.324,25.391,-4.395
1533045069.001,30.273,-4.883,17.090,20.996,17.090
1533045069.005,28.320,65.918,32.227,30.762,6.348
1533045069.009,36.621,28.809,27.344,40.039,30.762
1533045069.012,27.344,6.836,24.414,30.762,0.488
1533045069.016,23.926,-33.203,23.926,24.902,-37.109
1533045069.020,32.715,-1.953,22.949,30.762,10.742
1533045069.024,34.668,96.191,29.785,32.227,40.527
1533045069.028,26.855,70.801,29.297,25.879,21.484
1533045069.032,28.320,22.949,28.320,33.203,18.066
1533045069.036,42.480,-14.160,26.367,44.922,4.395
1533045069.040,26.367,34.180,28.320,17.090,21.484
1533045069.044,4.395,65.918,27.344,-4.395,25.391
1533045069.048,2.930,25.879,25.391,-8.301,-1.465
1533045069.052,-7.812,1.465,23.926,-10.742,-1.953
1533045069.055,-9.766,-56.641,20.020,-4.883,29.785
1533045069.059,0.000,-65.918,20.020,-9.277,-10.742
1533045069.063,-3.418,41.504,26.367,-9.766,-31.738
1533045069.067,4.883,80.078,29.297,0.488,25.391
1533045069.071,13.672,33.203,24.414,4.395,-19.043
1533045069.075,6.836,-24.902,22.461,4.395,-40.039
1533045069.079,11.230,3.906,27.344,8.301,-26.855
1533045069.083,22.949,80.078,26.855,15.625,26.855
1533045069.087,27.832,58.105,23.926,24.414,67.871
1533045069.091,12.207,9.277,18.066,20.996,-16.602
1533045069.095,13.672,-31.250,14.160,15.625,-28.320
1533045069.098,37.598,-0.977,18.555,26.855,47.852
1533045069.102,37.109,20.508,17.090,35.645,24.902
1533045069.106,31.738,8.789,20.020,32.227,-21.973
1533045069.110,25.879,36.133,21.484,29.785,8.789
1533045069.114,20.996,18.066,15.625,32.227,79.590
1533045069.118,32.227,-57.617,8.301,24.414,62.988
1533045069.122,41.504,12.207,18.066,23.926,34.180
1533045069.126,37.109,87.891,22.461,33.203,20.020
1533045069.130,22.461,55.176,23.438,33.203,37.598
1533045069.134,25.879,26.855,20.020,39.551,80.566
1533045069.137,43.945,15.625,14.648,37.598,64.941
1533045069.141,51.270,62.500,24.902,40.039,21.973
1533045069.145,41.016,60.547,21.484,42.969,32.715
1533045069.149,31.738,-14.648,16.113,42.969,13.184
1533045069.153,39.062,-24.902,12.695,48.340,-21.484
1533045069.157,41.992,-42.480,6.836,40.039,-38.086
1533045069.161,36.133,11.719,20.996,32.715,-8.789
1533045069.165,29.297,114.746,27.832,37.109,31.250
1533045069.169,26.855,68.359,21.484,36.133,-8.789
1533045069.173,26.367,-6.836,12.207,31.738,-40.039
1533045069.177,39.551,-14.160,15.137,39.551,-34.180
1533045069.180,51.758,62.012,25.391,51.270,25.879
1533045069.184,48.340,83.496,29.297,52.734,68.848
1533045069.188,41.016,64.453,25.391,39.551,74.219
1533045069.192,26.855,22.949,20.508,29.785,78.613
1533045069.196,28.809,-52.734,17.578,27.832,43.457
1533045069.200,45.410,-6.836,12.695,31.738,9.766
1533045069.204,38.574,66.895,15.625,37.109,-41.504
1533045069.208,34.180,46.875,16.113,40.039,16.113
